,cid,text,time,author,channel,votes,photo,heart,reply,time_parsed,polarity
126,Ugxd4zTtuscocTcvGDh4AaABAg,I would love go much,6 months ago,@madisonperry,UCx2dKfDNnSy0CpV8KfeJ4Ww,0,https://yt3.ggpht.com/XEF7RmvmTvQgPOGOtdZ3XNeuiSEvJ7UcyyoLLCqtVnSHCdBS6SA73s0keoccaaEjBzU5497P=s176-c-k-c0x00ffffff-no-rj,False,False,1675388188.146017,0.35
127,UgxaoU2BM8WjPj0sqpp4AaABAg,that s delicious look salmon ever starve 38 salmon Costco even half fish weight look amazing,10 months ago,@cichlidstrainhunter3607,UCHUcodNdRE14WfFZZVyEkiw,0,https://yt3.ggpht.com/ytc/AOPolaSyPDKMHJu46yQ1LKjRKxJt9NsXhizjsAjwmzOf4eI=s176-c-k-c0x00ffffff-no-rj,False,False,1664757388.148006,0.47777777777777786
128,Ugy78cE7zEQ-7rPUhJ94AaABAg,that look magnificent whiskey honey glaze ultimate final touch,10 months ago (edited),@derpfrog5625,UCB_yg7RIGTWTO9v82vcr6Rg,1,https://yt3.ggpht.com/ytc/AOPolaQupahh-jDT9Ht9F7zVbmOk1kNgxpl_Fnjf1A=s176-c-k-c0x00ffffff-no-rj,False,False,1664757388.149006,0.3333333333333333
129,Ugxg6QBdPqDFB2eg9Hp4AaABAg,I love campfire outdoor cooking I much want,1 year ago,@csmats5374,UCUTHVked7M45UEOmUpDeQZg,8,https://yt3.ggpht.com/ytc/AOPolaRWoRUrWOjpJrQQqV4g9tFIPDTcp2grJEjX-Q=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.151002,0.35
130,Ugz_zb_YYmZdqgofhmV4AaABAg,wow really cool I smoke tuna greatest ever thank share we Respect Las Vegas NV,11 months ago,@donny0742,UC-ym04mJ3C0zp4hApS0ZMFQ,0,https://yt3.ggpht.com/QC8rUnh41aA6d-bOKOJqoifACQg1i6mv3qERcsFpId6SXquaaX7OxkIMkZ7PvkDv2Qe4hA4V=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.152007,0.48333333333333334
131,Ugx7rVCObEvOl6HeByV4AaABAg,come across video impressed camper set great job simplifying process yet experience outdoor camp any chance mention cupla knife use video Peeked interest Gracias Tejas,11 months ago,@rj1788,UC8-BUJvcelTf6ETKQL2ZtgA,0,https://yt3.ggpht.com/SKLEL8ymfDB9IjNvu3KPI9kgV-1rwMYOkFV4NoG4SI-G2pl4n_54XqRvPrUiLO_SbcO_nTAglw=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.153908,0.9
132,UgwmIT3tLjpy1ZU3im54AaABAg,I find site Takusan I want go Alaska watch video I want go even I may japanese American I would use ikura bait nice look fish also family want visit Hawaii Alaska I come oh yes yuzu my mom yuzu tree you re LA area,11 months ago (edited),@KOAJaps,UCbpE2pfgnoVUEowvs2-Al3A,2,https://yt3.ggpht.com/ytc/AOPolaTKI6xKCRgSXdPLICIqsg02U_zfsWCw5-wGPhbjQw=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.155004,0.19999999999999998
133,UgzfPmZJt7RJHZISWSl4AaABAg,keep come bro that salmon look incredible cheer,1 year ago,@spideymcgee4718,UC2KXVQxrIFqYfbT6Oo9u9mw,1,https://yt3.ggpht.com/ytc/AOPolaTgJIY3GrtgimPXmP-IN91D-7eKvWMmBu8XHw=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.155004,0.9
134,Ugx_W-HZfO-lqnbkYZ94AaABAg,I could almost taste great vid thank,11 months ago,@dalebridle6826,UCFyz0cj2dld-lqwKvPbROdg,0,https://yt3.ggpht.com/ytc/AOPolaRw_b1iu5yOiPSZw0FoVszJFZPzye8u3yXihAeXmjY=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.157148,0.8
135,UgyfLsPx5MtxeWug1I54AaABAg,my father would turn roe salmon bait he rub pink thing dry sun it definitely effective catch hundred king salmon,1 year ago,@HeWhoLivesByTheNutDiesByTheNut,UC2WPjsWZKQbMrTDkSir-mvg,4,https://yt3.ggpht.com/cOsHoHzAxyUnjNUoFWf8BZQrXMF5hoOyDhO6b3eQ_7swZ7ovupo8_PpHRD1XKSST3JfZIupw2A=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.158154,0.14444444444444446
136,UgxDB0lWyHEQfMYp6gR4AaABAg,just subscribe I get to say vid make hungry Taku I m expert salmon seem know stuff good vid,7 months ago,@kevanfoster,UCmLFQOUhG3fEsWFpEXodYew,0,https://yt3.ggpht.com/ytc/AOPolaRnRrHumoCAm4TZw0_XgqEK2ZsoSOtcuFi9oOq-=s176-c-k-c0x00ffffff-no-rj,False,False,1672709788.160152,0.7
137,UgwtV1306FAoitAasOd4AaABAg,great job make excited may june finally roll around,5 months ago,@15minsago81,UCKS93ARQbTdBYmtJlmeMTWw,0,https://yt3.ggpht.com/ytc/AOPolaRBGsgv5N7Ppiu_RfUktNhrXPXEUMc9l5J4OvRE=s176-c-k-c0x00ffffff-no-rj,False,False,1677807388.162148,0.39166666666666666
138,UgxodXHxvulK1A-_mrp4AaABAg,new channel already love content should do halibut like make fish tacos mmm smoke almost look pretty amazing,10 months ago,@Itskay25,UC7koccXOsqCmjGas8q0_x0Q,0,https://yt3.ggpht.com/FiGsPERdPWLBcxALy-ZYW8pT-mDZCxrmtXJqlBy69JvdBFas6U49VKmTCzm4cIku2KKUCNta=s176-c-k-c0x00ffffff-no-rj,False,False,1664757388.164055,0.3715909090909091
139,UgxjqYdsmtb0VxaTGhR4AaABAg,I do not think I ve ever see piece salmon look good,5 months ago,@johnflynn3824,UCYLTd3FXsLr6o8bHZkZVldw,0,https://yt3.ggpht.com/ytc/AOPolaRpvKRZhXhLO6leJwAXxik2z0jegw1AIIPy7w=s176-c-k-c0x00ffffff-no-rj,False,False,1677807388.165148,0.7
140,Ugw3eyE0TlAsB3T8TnN4AaABAg,noble animal use energy go upstream spawning still put much fight thank fish,10 months ago,@ChrisHimself1357,UC9lHizO7taItjjsqtkMCwmw,1,https://yt3.ggpht.com/ytc/AOPolaRhJZfbuwIH0qZPpuLyeAoNQzMOhSZKv8kEBjP2=s176-c-k-c0x00ffffff-no-rj,False,False,1664757388.167147,0.4
141,Ugx3sv8qmy9LPxg-GWZ4AaABAg,I really wish I would catch u live I adore u guy I search ur video love everything u post Love relationship joslyn sry misspell plz keep post U help u ever know God bless u forever,1 year ago,@vittoriadinitto6492,UC4LQ-ZpMADbl7stMIGtM6LQ,3,https://yt3.ggpht.com/ytc/AOPolaQayJdRZdprdY2GoK2_rdpLcRFkUWZrgSn5f78y=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.168142,0.3340909090909091
142,UgwR8TiBd-Y_ZwdiKCx4AaABAg,thank take we along adventure share culinary delight OCL never disappoint always leave we inspire,11 months ago,@betzaidavazquez5579,UCqI-_4Oegl7YIeZTkWJgI4w,1,https://yt3.ggpht.com/ytc/AOPolaTsnUXTn3lAK1AUoMDlygqlwd6UXpnbNj3Mig=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.169145,0.0
143,UgwRj_pZ2nABLC4jeEJ4AaABAg,awesome video I m glad find someone share that make even well,11 months ago,@chrisdee3211,UC7KzGXDrt6EsOuvB7LoqsFQ,0,https://yt3.ggpht.com/ytc/AOPolaStCtQfarVBUdCjPnNAmNF2kh-1-ZveAF6Ue9Gsqw=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.171151,0.75
144,UgwwxaYXI1lg_ZYabZ14AaABAg,man look absolutely divine well do,1 year ago (edited),@Absurd000,UCSaZUxKCVfvo1jKgAI3Zaow,0,https://yt3.ggpht.com/ytc/AOPolaS-GMfCicgRZ3BXnZV0QDWLBCGJG2P-gxW5m5VK9pf8tyL2BnyZdCnJAoQvtN5K=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.171151,0.2
145,UgyfLsPx5MtxeWug1I54AaABAg.9dyXelNhbQI9e-IdKsjLRc,yup I Best bait catch salmon King coho salmon love egg,1 year ago,@AZ-gs6hj,UCrrePYggZhTkLTCjgepntfg,1,https://yt3.ggpht.com/mSiBbF9Ct72ecJGJAxJpbk3A6RqyCwjer82bU-UNJp1FD8J-4tQ2SVbHF-ccj7VYLJai_3YO=s176-c-k-c0x00ffffff-no-rj,False,True,1659486988.362507,0.75
146,UgzLP1kmq08YZEAmczZ4AaABAg,man salmon look good,1 year ago,@yjariy1,UC77491nJWk24LXdU-Ub7YJA,0,https://yt3.ggpht.com/ytc/AOPolaT5VnJrKsHVYKjoYMtHukP5u0nECFor9AD8jD7KVA=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.806687,0.7
147,Ugz3RUe34In5x5OxnIp4AaABAg,that really look amazing you re live dream,11 months ago,@USNVA11,UCQ2ST9iwcb72_jdEaZFQ_qQ,2,https://yt3.ggpht.com/ytc/AOPolaTXnaI57AhpkAwEPmTfbX3MlHUtwDAXdUlto_AV=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.807685,0.31212121212121213
148,UgyqJhtVWYa54qg1q814AaABAg,Taku knife skill point and what s I see Bushcrafting Alaska smoke salmon look amazing,1 year ago,@broomstickcowgirl,UCZBGY1PVAE8Zxu6Fyzl8hPw,3,https://yt3.ggpht.com/ytc/AOPolaSIEsswgzz0XyQ4WCKKeoE_86qlXNpnXA2swA=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.808684,0.6000000000000001
149,UgzfSKf9kXoeqEx1qNh4AaABAg,wow that s amazing catch,4 months ago,@akimateru7980,UCcPtKMLVo_1-ECA-utGbEbQ,0,https://yt3.ggpht.com/AbdXeMLTnfrh0mhkCF0pLvI-h7ZGHBDJZRznyYXNRSSE5RI8PElPxhMhu-43E9TIPCVwnncivg=s176-c-k-c0x00ffffff-no-rj,False,False,1680482188.810686,0.35000000000000003
150,Ugw3qEV0stCBrjYK4up4AaABAg,Idk I bump video amazing it look good thank tip camping man love 3,4 months ago,@roberttejeda8607,UCjLibSpawxPzn_b95NGKUfg,0,https://yt3.ggpht.com/oMFNVSvyHA0Oxn9FnhZMSeCvKFwBQjWX8DXIvMnaKUHqEFxi4I9sd_G-oICa6bFMZuri1kwdJ_k=s176-c-k-c0x00ffffff-no-rj,False,False,1680482188.812688,0.6
151,UgyjQp88R2qndTpPaaR4AaABAg,really good job salmon from catch cut brine cook respect,1 year ago,@ianwainwright1,UCoCp9w_LfsGDjPHmq_IEYyw,0,https://yt3.ggpht.com/ytc/AOPolaSD2hLIw5UJkhI3yHB5pIn3gm9Tp2oJ654sLLC4RQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486988.81468,0.7
152,UgxwU5ikru-d84G5xrd4AaABAg,Awesome Video you get cooking skill I respect skill blade kitchen matter we use cotton wood get to go whole process understand take 4 5 week cold smoking depend weather,5 months ago,@boltactionalaska8834,UCiyLMRQuyeMlLAiZY0rWs_Q,0,https://yt3.ggpht.com/sNOou6STor7PBvJ7r1kt0nfQ-Z-32_qXMcOUy8t7-l9iQIsNKe0SdBnCQ-uIytuRN5cd59hIrg=s176-c-k-c0x00ffffff-no-rj,False,False,1677807388.816681,0.19999999999999998
153,Ugw7ELTG02Wn7zxgU3l4AaABAg,amazing look no guide need no net need its good feeling know survive without people assistance,1 year ago,@juliannebollinger8662,UCM6B-yGSNfU9gI7AmenmzPQ,3,https://yt3.ggpht.com/ytc/AOPolaSY5QDzxRPyxlpRL2YIz4F3hzNUrdlDO-0xHg=s176-c-k-c0x00ffffff-no-rj,True,False,1659486988.817681,0.43333333333333335
154,UgzbKcWGKOu2O0y1N8J4AaABAg,guy absolute legend he s talk hot he s fire fullon pant boot flannel shirt,4 months ago,@helpfullhand-ub3hc,UC__LL4E-DxcSvEmSMqaYNqA,0,https://yt3.ggpht.com/ytc/AOPolaRnSkwE08iqeY7Xl60jpgALFJqD0bbIYoSm9rAJfxmdOziRvGyv1cJbRe85HJdm=s176-c-k-c0x00ffffff-no-rj,False,False,1680482188.819687,0.225
155,UgxLvh6g9NhKJ_i2KLZ4AaABAg,have not see many Poke Poling video long time I love video try side Ny I learn lot try I learn Love video Chef keep rock you need pastry idea recipe hit I Peace happy new year Chef,6 months ago,@nicholasburke5452,UCObRYyrPf0WcYUROPHFHMKA,0,https://yt3.ggpht.com/ytc/AOPolaSAxPRccmpuSujbTkS0mstG3PVn5W7ZXNnkI6BOFtXfs8xvpUx8MTs8HufEr3x8=s176-c-k-c0x00ffffff-no-rj,False,False,1675388188.821678,0.3977272727272727
156,Ugy6sWyCtjtOK2M11jZ4AaABAg,damn inspiring I need make trip Alaska,11 months ago,@doobie_rockz,UCOEh7WtzL8VXmz12tQAjmXg,0,https://yt3.ggpht.com/DYknLsxNLzWDT38M9DyN96aSmeGeA3Ah83UKWnM-KPHb_K1OTJLvNQXTsGC2cTcn2D2i5z4UjnA=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.823676,0.5
157,UgwpghmLf42Str5E8CZ4AaABAg,wow nice fish congrat good size fish thank bring we along adventure keep good work,11 months ago,@PerfectoM,UCN2VbbSGxes87Gbngb1aT_g,1,https://yt3.ggpht.com/d6cSMXNDxP5inbgBwDrlmTx5mDWZSwxZ9Fp5JLrl6wwYIyQJSbyYKtrH2xcTCnxWYNWpOsaM=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.825676,0.5249999999999999
158,UgwRqFpnbsYI5ZcLppR4AaABAg,Omg look absolutely incredible,11 months ago,@MyOhMy69,UCgDnXPsLR4ppnqxiKX4Fe_A,0,https://yt3.ggpht.com/ytc/AOPolaRP5O329Nh7DRsxgWW92SId6UxsYHwmvb27pa14UA=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.827679,0.9
159,UgzRToyZlhx_Xz7eio94AaABAg,great video take back take Ferry inside passage many night cooking water Juneau Food delicious sight beautiful it unseasonably warm,6 months ago (edited),@herman66mi83,UCe8scNEGWcSDJuTVUQ0DYNA,0,https://yt3.ggpht.com/SCN2Dh-c0QSCIUwe4tusHQx7gkTA5fetrKDWc2M9VvYC3joPor91hciKNzE4hdXUxghMclTJSA=s176-c-k-c0x00ffffff-no-rj,False,False,1675388188.829676,0.625
160,UgypZeiqz-t8ZrTQ8Zl4AaABAg,I wonder wound catch 442 still appear huge Nice,11 months ago,@leifer3176,UCrTnSvzHtawn_Bv4IdTOcmg,9,https://yt3.ggpht.com/ytc/AOPolaR3YmpeYAFrPqIGJ2U47kjmGBCWCprD8SrwBOT3LGDjSQPlAgyvUSAjXZh1grif=s176-c-k-c0x00ffffff-no-rj,False,False,1662165388.831676,0.5
161,UgwNHBBJJKVrkmvqmO54AaABAg,this first time channel I want say Taku relax voice man I could sleep talk cut fish tbh much love,8 months ago,@Minkomans,UCKfJSGy-lfcP0OvHCqwv1CQ,0,https://yt3.ggpht.com/dTxbR8ohVs7X9L7ggcc9iBulxl0S9SeIK1d_Nx2CeYHwlGTkZYRebnXRdbA1teXYeAIGmnDS6A=s176-c-k-c0x00ffffff-no-rj,False,False,1670031388.832676,0.375
162,Ugz9YUV4IUcUyrMQneR4AaABAg,outstanding catch thank video,7 months ago,@kmuskrat,UC16bmYV6TcsL8VoF0Nf9_Ew,0,https://yt3.ggpht.com/ytc/AOPolaRZyU406hkMJDXiA5pVN260KY4ZomJTaKmhouWKdw=s176-c-k-c0x00ffffff-no-rj,False,False,1672709788.834678,0.5
163,Ugwu1Uj3_-P0xcXJZIJ4AaABAg,I would give live life like I may it major college something like take long break Technology I m surround would amazing what beautiful salmon way,10 months ago,@surreal9558,UC1spR2ZLpQI3bUr7lodYj-w,0,https://yt3.ggpht.com/ytc/AOPolaSGqG6mMXNaHU3_UP1tlU2358XkpL_3XoJFXJc4ew=s176-c-k-c0x00ffffff-no-rj,False,False,1664757388.836683,0.3197727272727273
164,UgzX6s3nirbTYxvDhot4AaABAg,so cool see video continue well,4 months ago,@reagend1841,UCiIWOMJAdwi_Q9TNVLQu5zA,0,https://yt3.ggpht.com/8VlFxowWJnWItfbnKlqSMnlrKcAI-UJS7wLZfKxon-HDPql4xwR0300IJ_d2-sohq_lfzzh0vXQ=s176-c-k-c0x00ffffff-no-rj,False,False,1680482188.838677,0.35
165,UgxkQi3OrOOEH7UKv_x4AaABAg,look fantastic bet delicious,7 months ago,@garymitchell6056,UC_uY1Q3cxUwemoOYTcGYPcA,0,https://yt3.ggpht.com/ytc/AOPolaROFC3j2jW9BEi6g1tuKGuGQU4m3-feHuwSVg=s176-c-k-c0x00ffffff-no-rj,False,False,1672709788.839677,0.7
166,UgypZeiqz-t8ZrTQ8Zl4AaABAg.9ePfXrr2IqL9ensN5wNT-t,apparently eel latch steal head feed they re still good eat I one come eel wound,11 months ago,@johnwall3924,UCJLHcWFo2kXJYUv3b6srA-A,1,https://yt3.ggpht.com/ytc/AOPolaR7ByjCCrlqFu46oxBOjCCiosb5Rsdi_orXXZEj2g=s176-c-k-c0x00ffffff-no-rj,False,True,1662165389.037732,0.375
167,UgwXerhmI7W8RN3Y1I54AaABAg,Taku go see deliciously Invasive video honestly can not wait one,1 year ago,@yledits7787,UCCXUwYbzAO1PpXrQDo8j-Kw,3,https://yt3.ggpht.com/ytc/AOPolaRH2xmuBOdvCCEU4uKarilGGHXO-fB0xJT1W9oH=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.506609,0.8
168,UgzJ4DZapXP3_ppC2Kt4AaABAg,hey taku I love go you learn you re go I m starter fishing I go do not catch ish hopefully soon can not first fish,1 year ago,@joseestrella2385,UCCJxNVZ5tt5IrQDyDLIx-_g,0,https://yt3.ggpht.com/ytc/AOPolaT06KSwnQsGfFOirj3WObiS4vJHf-s9NSDe0Q=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.50861,0.1875
169,UgzuJzcufmHwSfaL3dF4AaABAg,beautiful fish great work Chef,11 months ago,@brettbarrett2533,UCLp9pixI-2XGx5qKnloSVdw,0,https://yt3.ggpht.com/ytc/AOPolaTg0CkcGgZGyVguILUGL1didiAWLTjPlG_eYP88ww=s176-c-k-c0x00ffffff-no-rj,False,False,1662165389.51061,0.825
170,UgzSue9k20eNUS7dqBB4AaABAg,delicious look Great Job,9 months ago,@johnokamoto6762,UCWRN7O8vxZRZwI9Tnqilc5g,1,https://yt3.ggpht.com/ytc/AOPolaScQTuYTnVqO9VJUH9LjwuT_EJvxTig6ItRSw=s176-c-k-c0x00ffffff-no-rj,False,False,1667435789.512611,0.9
171,Ugw3zbCOUagWXWG0LS54AaABAg,fish live whole life consume appreciate people internet thank salmon,5 months ago,@the_jebronlames,UC6r7dhIS8LgaVVz6MmcDZtg,0,https://yt3.ggpht.com/ZgwikKy1RsnOr2PSmUhL2sjvk2FmBGPwqzxp3csre3dfnwRlb46NzUdrho7qYNKUrCC7_d5EXN8=s176-c-k-c0x00ffffff-no-rj,False,False,1677807389.51361,0.16818181818181818
172,Ugw_ZpYLgM3OWcaOVDV4AaABAg,I watch totally pull piece smoke salmon fridge this awesome,11 months ago,@jeradsorber,UCoNX0-z9fc42zzxPzcHZJSQ,1,https://yt3.ggpht.com/ytc/AOPolaRu8rsTeOtXTXEBMtHn5i11kKGl4ZP518U6tQ=s176-c-k-c0x00ffffff-no-rj,False,False,1662165389.51561,0.5
173,UgxhwDHJRcsicNhozyt4AaABAg,aww man piece fall ash still fine I m wildland firefighter I would rub ash cut I get I fight fire help clot its burn hundred degree sterilize just rib ash give bit extra flavour lol,1 year ago,@cdnbaconqb,UCkJdVAgUIQZzYSMEvgJu9oA,8,https://yt3.ggpht.com/ytc/AOPolaRb37yct69KMZEjGiLO-JeG0D_y1VPVfFD3dQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.516611,0.37916666666666665
174,UgwSC9YkUvtaEJVlMnB4AaABAg,its 4 am I m hungry thank Taku keep great food come,1 year ago,@japalo,UCnWmPsxV8VHfYLmffuAjmrQ,0,https://yt3.ggpht.com/ytc/AOPolaT7SUwFgYVhU4xCrSchQP5XV6Hgw1PG9K0MGNxQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.517605,0.8
175,UgyF5JWAybZqN57xK_54AaABAg,Damn look JUICY GOOOODDD would love taste fresh smoke salmon,10 months ago,@MalexFPV,UCXNB5LdFILjApR54ytE_HDw,0,https://yt3.ggpht.com/ytc/AOPolaTPvlAf2sWfzX5_jiPZntJejsOapouvNq2hgjBSqQ=s176-c-k-c0x00ffffff-no-rj,False,False,1664757389.518612,0.4
176,UgyBNrS9lBQrBZhtLkN4AaABAg,mouth be water what great video my dream go Alaska,4 months ago,@hotwelder21,UCfEGqDJEmslLutBnf6CHTag,0,https://yt3.ggpht.com/ytc/AOPolaSVokA6GRX8O3Q4m3fnIgShrd2rbn2wibl9aw=s176-c-k-c0x00ffffff-no-rj,False,False,1680482189.520611,0.8
177,UgxpYtfp1-2CiQZ0rPt4AaABAg,Daaaaang dope setup great job catch cook always,1 year ago,@Ludawig,UC66CywfRYS24ouaO7pesB-g,0,https://yt3.ggpht.com/ytc/AOPolaQmZaKwLqj_P-nE93-8wilTQhS1TGWe5QJIEl1UOg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.52161,0.8
178,UgwXeEiwbBgju84zz0l4AaABAg,good salmon ever indeed I bless try Washington state native american tour island Best salmon ever,8 months ago,@TurtleRanch,UChXzGp91JmwTZ2NdnUfp1TQ,0,https://yt3.ggpht.com/1xJ6gGY1JEmW5fbCCBBEY5qnqeFF92JRlNb-Jb7WPHnxtQmWCj1XDpW-KDOzoINHLxhaCqHG=s176-c-k-c0x00ffffff-no-rj,False,False,1670031389.522603,0.5666666666666667
179,UgxnQedY-HF98Je9m_R4AaABAg,time cook dinner,1 year ago,@kitwenzel8355,UCRl6on0euiMmuPLCvM80_4w,4,https://yt3.ggpht.com/ytc/AOPolaTT9pSgL0gsn9zyaDRjCgIr09rPkqTQrYskWg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.523608,0.0
180,UgxzqAZBRY5vdoDS9o14AaABAg,this look absolutely Delicious like I droolie look juiciness,2 months ago,@PanikNT,UCUsvXjEp6VMz_fTtDJSIaqw,0,https://yt3.ggpht.com/ytc/AOPolaTbnyNa9TDlc8w7z7qQKcHlHZDOKII4yZQ9ohUZ3g=s176-c-k-c0x00ffffff-no-rj,False,False,1685752589.524608,1.0
181,Ugwo9IZn_ZgAW7DKktJ4AaABAg,we camp trip kokanee fishing great we get limit four people Kokanee that s 25 my brother law I decide cook I bring grill grate barbeque use campfire pit the grill large cook something small we gather Douglas Fir twig ground make fire I butterflie Kokanee would lay flat skin side when fire burn coal put Kokanee grill skin side Kokanee lot oil skin get slightly crispy take grill let cool slightly we able peel skin bone Kokanee then end plate kokanee meat minus skin bone put Lemon Herb Mr Butterworths season meat great after cook way like everyone want we cook could one thing caution people aware plant use cooking poisonous Fir Pine Alder great,4 months ago (edited),@Askeyb2011,UCgNXDKKrdvnJDmiuQ77sBhg,0,https://yt3.ggpht.com/ytc/AOPolaSXLKH3Z6-4ObseVEZ73bRziyjZ0mRKdwFsXbs6=s176-c-k-c0x00ffffff-no-rj,False,False,1680482189.525608,0.2884199134199134
182,UgwRKcXDIZAiwXP-qG14AaABAg,that look sooooo good great vid,10 months ago,@radjared,UCIz9CJ4_URs4YnqWrIhN0mg,0,https://yt3.ggpht.com/ytc/AOPolaTYBxg4W79mzrIaNh2bJ6taRb7ILAI6OP-vbGgK4A=s176-c-k-c0x00ffffff-no-rj,False,False,1664757389.527609,0.75
183,Ugw6FwdLdLsmiRpjgXx4AaABAg,great episode it would fun watch catch cook Jocelyn host,1 year ago,@coleslaw3422,UCdySBAaGsc51r7KPVOf2o8A,0,https://yt3.ggpht.com/ytc/AOPolaQiacPffCOrnYq14Z7Jwq3LlZNTJ7iwtq0PFJXIVg=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.528609,0.55
184,UgxAd62D144coA3Z26J4AaABAg,smoked salmon good your idea honey whiskey glaze amazing I think little bit orange chicken sauce honey whiskey would go hard well,8 months ago (edited),@jdmguy2056,UCyvwPURCDcLkKEFR5nwphyA,0,https://yt3.ggpht.com/ytc/AOPolaS71miHo5XjKmCHMwJtpMMFbX10zjgvpuPoLiXmoA=s176-c-k-c0x00ffffff-no-rj,False,False,1670031389.529607,0.044166666666666674
185,Ugyn7pV2oSm3GgctZud4AaABAg,clean ton fish cleaning table I miss live,1 year ago,@aaronpoloni,UChXr_surbUZptlYu7WaWNCA,3,https://yt3.ggpht.com/ytc/AOPolaRKCKtxl7JeZ1oTOC3Nn9Ky_2QvTdqG0JZBaA=s176-c-k-c0x00ffffff-no-rj,False,False,1659486989.530605,0.2515151515151515
186,UgzGAUIBfJVUjneKSYN4AaABAg,we use fish trout roe back 70 low British Columbia its quite illegal time I remember cast lake roe would hit water water would boil trout go roe its still sushi I can not eat smell roe dry boat seat still burn brain,7 months ago,@InevitableTruthTeller,UCP3yUxnkM6yRxxapklix7EA,6,https://yt3.ggpht.com/ytc/AOPolaSZBHmFOisRltDEzSplXiR1NrK3s-2xsA8_w39VHA=s176-c-k-c0x00ffffff-no-rj,False,False,1672709789.531605,-0.11333333333333333
187,UgxnQedY-HF98Je9m_R4AaABAg.9dy41-OpxHm9dy4ZLxB-hj,cool,1 year ago,@ThydaCookingTV,UCQlmz8T4czzkv2NHb7bPm7Q,0,https://yt3.ggpht.com/ytc/AOPolaRvEriZBLOiW6-SXNsTWKG5dp6nlHzo6Fejv4uGqw=s176-c-k-c0x00ffffff-no-rj,False,True,1659486989.722342,0.35
188,UgxfoTc43-1ZDVTBayl4AaABAg,you I crowd river when salmon steelhead fishing crowd river move slightly upstream downstream crowd after get bombard fish move away line sinker move foot crowd usually produce fish,1 year ago,@fishingfool2644,UCx9smFTp3dd4Lzq4kkiPiBA,0,https://yt3.ggpht.com/ytc/AOPolaTji_OoMior0gKziOL4R-Dn4MGGfuPal1jFjvdE=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.16713,-0.20833333333333331
189,UgzOs3vXWQvkhSVjVNV4AaABAg,fantastic cinematography bro well do before I smoke fish I cure salt brown sugar least 24 hour curing make big difference some culture cure exclusion smoking gravlax you patient brother brilliant job I like 50 salt 50 brown sugar dry brine put high sided container fridge ice you great job thank,3 months ago,@joedennehy386,UC3jy1M9pQ0FXPO-Ive4WBVg,0,https://yt3.ggpht.com/ytc/AOPolaSjVeuOcZczQ93eej9_LahYOK2MZnbGTr8BUe74RQ=s176-c-k-c0x00ffffff-no-rj,False,False,1683074190.169129,0.2704761904761905
190,UgwfDA2YOMgG4GJxcot4AaABAg,its midnite New Mexico I eat 3 hrs ago smoke brisket turkey but want smoke salmon Outdoor Chef Life style I m Hungry again subscribe I enjoy video immensely thank edit well water fingertip,7 months ago,@jimygerilius2377,UC8zcR8UXiC1Y1fBtAWQRODA,0,https://yt3.ggpht.com/ytc/AOPolaQujaeCaiS74SqO4gxC0yEiHQw39APe_z-V1A=s176-c-k-c0x00ffffff-no-rj,False,False,1672709790.171129,0.1787878787878788
191,UgziL-XaO8aeDQZEBA54AaABAg,Awesome catch awesome meal I taste deliciousness,1 year ago,@lyebengchng1214,UCVK0LHvHdDqYh3gemYxm71g,0,https://yt3.ggpht.com/ytc/AOPolaROEsUzm3XLjSL-fD6ASiv2V-qCnEil2suKvQ=s176-c-k-c0x00ffffff-no-rj,False,False,1659486990.173249,1.0
192,UgzPIyWOxxBYGBoCcSF4AaABAg,this look like good salmon ever brother rock,2 weeks ago,@Lordofshu,UCH88VsuFRb6Nxq4QhmMPhQQ,0,https://yt3.ggpht.com/9QfL4hpcjY9yrgkiHFEl1sN1nqkrWA4LK7TFJWSF_Cjx2Sfy8FOc4OuBMwPStLmRHtDCrug0kw=s176-c-k-c0x00ffffff-no-rj,False,False,1689813390.174635,0.7
