,publishedAt,channelId,title,description,thumbnails,channelTitle,tags,categoryId,liveBroadcastContent,localized,defaultAudioLanguage,video_ID
0,2023-06-13T23:00:17Z,UCNqpN335uVY9Sx_ZK_WuOAA,Announcement on New Project | Coastal Harvest NZ Pipis,"New project coming!

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com
Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1
Outdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag","{'default': {'url': 'https://i.ytimg.com/vi/QrqlwEqLDdY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/QrqlwEqLDdY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/QrqlwEqLDdY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/QrqlwEqLDdY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/QrqlwEqLDdY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Coastal foraging', 'Catch and cook', 'clam recipe', 'New Zealand coast', 'new project']",24,none,"{'title': 'Announcement on New Project | Coastal Harvest NZ Pipis', 'description': 'New project coming!\n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1\nOutdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag'}",en,QrqlwEqLDdY
0,2023-06-06T23:38:52Z,UCNqpN335uVY9Sx_ZK_WuOAA,Catch and Cook Paua(abalone) in New Zealand,"Delicious Paua catch and cook. 

Toma's channel: https://youtube.com/@butterboysnz6399

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1
Outdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag","{'default': {'url': 'https://i.ytimg.com/vi/LGvXFh4j-uo/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/LGvXFh4j-uo/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/LGvXFh4j-uo/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/LGvXFh4j-uo/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/LGvXFh4j-uo/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['paua', 'abalone', 'catch and cook', 'freediving', 'gourmet cooking', 'how to cook abalone', 'cream paua']",24,none,"{'title': 'Catch and Cook Paua(abalone) in New Zealand', 'description': ""Delicious Paua catch and cook. \n\nToma's channel: https://youtube.com/@butterboysnz6399\n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1\nOutdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag""}",en,LGvXFh4j-uo
0,2023-05-30T23:06:22Z,UCNqpN335uVY9Sx_ZK_WuOAA,HUGE RAINBOW TROUT in New Zealand,"On the hunt for big trout in the south island of New Zealand. 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1","{'default': {'url': 'https://i.ytimg.com/vi/ChY2uUVspDc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/ChY2uUVspDc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/ChY2uUVspDc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/ChY2uUVspDc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/ChY2uUVspDc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['trout fishing', 'canal fishing', 'new zealand fishing adventures', 'rainbow trout', 'new zealand', 'world record trout']",24,none,"{'title': 'HUGE RAINBOW TROUT in New Zealand', 'description': 'On the hunt for big trout in the south island of New Zealand. \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1'}",en,ChY2uUVspDc
0,2023-05-23T23:00:32Z,UCNqpN335uVY9Sx_ZK_WuOAA,BIRTHDAY CAKE with Kingfish(yellowtail) | Back in New Zealand,"Celebrating my birthday in New Zealand with a sushi cake. 

Charter: https://northsideadventures.co.nz/
Cobb Grill: https://www.cobbgrillnz.co.nz/

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/qwf4gjWnGJg/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/qwf4gjWnGJg/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/qwf4gjWnGJg/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/qwf4gjWnGJg/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/qwf4gjWnGJg/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['new zealand fishing', 'kingfish', 'yellowtail', 'hamachi', 'sushi cake', 'sushi chef', 'outdoor sushi']",24,none,"{'title': 'BIRTHDAY CAKE with Kingfish(yellowtail) | Back in New Zealand', 'description': 'Celebrating my birthday in New Zealand with a sushi cake. \n\nCharter: https://northsideadventures.co.nz/\nCobb Grill: https://www.cobbgrillnz.co.nz/\n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com'}",en,qwf4gjWnGJg
0,2023-05-16T23:43:56Z,UCNqpN335uVY9Sx_ZK_WuOAA,SQUID INK Catch and Cook,"The last of the catch and cook Japan series for this trip. Finishing it off with a bang! 

Higo san's channel Tabisuru Vegi House https://www.youtube.com/@user-hc6ed1wt4q

Mitsuki's channel Outdoor Mitsuki: https://www.youtube.com/@outdoormitsuki

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/4pK4JbOnYB0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/4pK4JbOnYB0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/4pK4JbOnYB0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/4pK4JbOnYB0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/4pK4JbOnYB0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,,24,none,"{'title': 'SQUID INK Catch and Cook', 'description': ""The last of the catch and cook Japan series for this trip. Finishing it off with a bang! \n\nHigo san's channel Tabisuru Vegi House https://www.youtube.com/@user-hc6ed1wt4q\n\nMitsuki's channel Outdoor Mitsuki: https://www.youtube.com/@outdoormitsuki\n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com""}",en,4pK4JbOnYB0
0,2023-05-09T23:00:08Z,UCNqpN335uVY9Sx_ZK_WuOAA,The Art of Japanese Perfection | Catch and Cook,"My trip to Japan. Visiting family in the country side. 
You can find Mitsuki's channel here @outdoormitsuki 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com
Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1","{'default': {'url': 'https://i.ytimg.com/vi/SbQgNdQloOc/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/SbQgNdQloOc/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/SbQgNdQloOc/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/SbQgNdQloOc/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/SbQgNdQloOc/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Catch and cook', 'japan', 'fishing in japan', 'japanese cuisine', 'japanese culture', 'life in japan', 'japanese food']",24,none,"{'title': 'The Art of Japanese Perfection | Catch and Cook', 'description': ""My trip to Japan. Visiting family in the country side. \nYou can find Mitsuki's channel here @outdoormitsuki \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1""}",en,SbQgNdQloOc
0,2023-05-02T23:33:06Z,UCNqpN335uVY9Sx_ZK_WuOAA,FISHING JAPAN | Master Class in Filleting Fish(Japanese Technique),"Fishing in Japan with subscribers and giving them a masterclass in filleting. 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1","{'default': {'url': 'https://i.ytimg.com/vi/okpIIprQ9VI/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/okpIIprQ9VI/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/okpIIprQ9VI/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/okpIIprQ9VI/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/okpIIprQ9VI/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Japan', 'fishing Japan', 'madai', 'red snapper', 'snapper fishing', 'masterclass', 'filleting lesson', 'how to fillet fish', 'japanese technique']",24,none,"{'title': 'FISHING JAPAN | Master Class in Filleting Fish(Japanese Technique)', 'description': 'Fishing in Japan with subscribers and giving them a masterclass in filleting. \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1'}",en,okpIIprQ9VI
0,2023-04-26T23:00:04Z,UCNqpN335uVY9Sx_ZK_WuOAA,Reunited with Family | Fishing and Cooking In Japan,"Check out Mitsuki's channel: @outdoormitsuki 

Boat captain, yamauchi-san’s channel:
https://youtu.be/1hOnGfkNvmI

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1","{'default': {'url': 'https://i.ytimg.com/vi/7xfLmLTSXJw/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/7xfLmLTSXJw/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/7xfLmLTSXJw/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/7xfLmLTSXJw/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/7xfLmLTSXJw/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Japan catch and cook', 'fishing in japan', 'japanese fishing', 'sushi chef goes fishing']",24,none,"{'title': 'Reunited with Family | Fishing and Cooking In Japan', 'description': ""Check out Mitsuki's channel: @outdoormitsuki \n\nBoat captain, yamauchi-san’s channel:\nhttps://youtu.be/1hOnGfkNvmI\n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1""}",en,7xfLmLTSXJw
0,2023-04-18T23:21:33Z,UCNqpN335uVY9Sx_ZK_WuOAA,What Happened to the KINA(sea urchin) | Fishing and Diving NZ,"Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1

Outdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag","{'default': {'url': 'https://i.ytimg.com/vi/Qm47A6nxvC4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/Qm47A6nxvC4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/Qm47A6nxvC4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/Qm47A6nxvC4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/Qm47A6nxvC4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['catch and cook', 'sea urchin', 'kina', 'new zealand', 'fishing and diving', 'snapper recipe']",24,none,"{'title': 'What Happened to the KINA(sea urchin) | Fishing and Diving NZ', 'description': 'Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1\n\nOutdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag'}",en,Qm47A6nxvC4
0,2023-04-11T23:04:04Z,UCNqpN335uVY9Sx_ZK_WuOAA,ALWAYS Prepare For The BIG ONE...,"Our trip in the south island of New Zealand. 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/XEftRd4dzrE/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/XEftRd4dzrE/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/XEftRd4dzrE/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/XEftRd4dzrE/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/XEftRd4dzrE/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['New Zealand road trip', 'vanlife in NZ', 'fishing for big fish', 'The French Pass']",24,none,"{'title': 'ALWAYS Prepare For The BIG ONE...', 'description': 'Our trip in the south island of New Zealand. \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com'}",en,XEftRd4dzrE
0,2023-04-04T23:00:19Z,UCNqpN335uVY9Sx_ZK_WuOAA,TUNA In New Zealand,"Tuna fishing in Jackson Bay, NZ. 

Check out James, Angler's Logbook: https://www.youtube.com/@theanglerslogbook

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/

Outdoor Chef Life Apron https://outdoorcheflife.com/merch-1
Outdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag","{'default': {'url': 'https://i.ytimg.com/vi/lhmHHZ3vrDA/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/lhmHHZ3vrDA/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/lhmHHZ3vrDA/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/lhmHHZ3vrDA/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/lhmHHZ3vrDA/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,,24,none,"{'title': 'TUNA In New Zealand', 'description': ""Tuna fishing in Jackson Bay, NZ. \n\nCheck out James, Angler's Logbook: https://www.youtube.com/@theanglerslogbook\n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\n\nOutdoor Chef Life Apron https://outdoorcheflife.com/merch-1\nOutdoor Chef Life Knife Bag https://outdoorcheflife.com/merch-1/ols/products/outdoor-chef-life-knife-bag""}",en,lhmHHZ3vrDA
0,2023-03-28T23:00:18Z,UCNqpN335uVY9Sx_ZK_WuOAA,I Made Unagi With This Big River Eel,"In the South Island of New Zealand catching Eel with Paulo. 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/nJ6y1xMFeK0/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/nJ6y1xMFeK0/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/nJ6y1xMFeK0/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/nJ6y1xMFeK0/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/nJ6y1xMFeK0/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,,24,none,"{'title': 'I Made Unagi With This Big River Eel', 'description': 'In the South Island of New Zealand catching Eel with Paulo. \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com'}",en,nJ6y1xMFeK0
0,2023-03-26T16:30:12Z,UCNqpN335uVY9Sx_ZK_WuOAA,Coastal Foraging is Easy Here | Catch and Cook Cockles,"Gathering cockles in NZ and making vietnamese pancakes. 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/rpeq-D5t9KU/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/rpeq-D5t9KU/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/rpeq-D5t9KU/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/rpeq-D5t9KU/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/rpeq-D5t9KU/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['catch and cook', 'catch clean cook', 'clamming', 'coastal foraging', 'seafood gathering', 'fresh clams recipe']",24,none,"{'title': 'Coastal Foraging is Easy Here | Catch and Cook Cockles', 'description': 'Gathering cockles in NZ and making vietnamese pancakes. \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com'}",en,rpeq-D5t9KU
0,2023-03-21T23:11:56Z,UCNqpN335uVY9Sx_ZK_WuOAA,I Ate This Easy To Catch Fish and WOW!,"Trying Kahawai for the first time. 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/W9SGN2q_0MY/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/W9SGN2q_0MY/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/W9SGN2q_0MY/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/W9SGN2q_0MY/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/W9SGN2q_0MY/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['NZ fishing', 'kahawai catch and sashimi', 'catch and cook', 'catch clean cook', 'catch and sashimi', 'catch and sushi', 'catch n cook']",24,none,"{'title': 'I Ate This Easy To Catch Fish and WOW!', 'description': 'Trying Kahawai for the first time. \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com'}",en,W9SGN2q_0MY
0,2023-03-15T00:00:00Z,UCNqpN335uVY9Sx_ZK_WuOAA,The One We All Dream About and I LANDED IT | Ep.1 New Zealand Series,"Starting our adventure through New Zealand! 

Buy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy

https://www.instagram.com/outdoorcheflife/
Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com

Fishing gear sponsored by Okuma","{'default': {'url': 'https://i.ytimg.com/vi/1Tm7ALC9R4s/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1Tm7ALC9R4s/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1Tm7ALC9R4s/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/1Tm7ALC9R4s/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/1Tm7ALC9R4s/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['New Zealand Catch and cook', 'catch and cook snapper', 'snapper sashimi', 'landbase fishing', 'big snapper', 'sushi chef snapper recipe']",24,none,"{'title': 'The One We All Dream About and I LANDED IT | Ep.1 New Zealand Series', 'description': 'Starting our adventure through New Zealand! \n\nBuy Kelp Chili Crisp: https://tinyurl.com/mr4c6dhy\n\nhttps://www.instagram.com/outdoorcheflife/\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com\n\nFishing gear sponsored by Okuma'}",en,1Tm7ALC9R4s
0,2023-03-12T17:00:01Z,UCNqpN335uVY9Sx_ZK_WuOAA,BIG FISH PULLS ME IN! These Fish Are Crazy,"The first 100 people to use code OUTDOORCHEF at the link below will get 60% off of Incogni:
https://incogni.com/outdoorchef

Insane fishing in Niue, a south pacific island. 

Follow me on IG@outdoorcheflife 

Buy Kelp Chili Crisp: 
https://tinyurl.com/mr4c6dhy

Buy Outdoor Chef Life Merch http://www.Outdoorcheflife.com","{'default': {'url': 'https://i.ytimg.com/vi/1BDHEBN3ixM/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/1BDHEBN3ixM/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/1BDHEBN3ixM/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/1BDHEBN3ixM/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/1BDHEBN3ixM/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Big fish', 'Gt fishing', 'Island fishing', 'Kayak fishing', 'Niue']",24,none,"{'title': 'BIG FISH PULLS ME IN! These Fish Are Crazy', 'description': 'The first 100 people to use code OUTDOORCHEF at the link below will get 60% off of Incogni:\nhttps://incogni.com/outdoorchef\n\nInsane fishing in Niue, a south pacific island. \n\nFollow me on IG@outdoorcheflife \n\nBuy Kelp Chili Crisp: \nhttps://tinyurl.com/mr4c6dhy\n\nBuy Outdoor Chef Life Merch http://www.Outdoorcheflife.com'}",en,1BDHEBN3ixM
0,2023-03-08T00:00:14Z,UCNqpN335uVY9Sx_ZK_WuOAA,MY FIRST WAHOO | All the Best Ways to Eat It,"Thanks to Bespoke Post for sponsoring this video! Head to https://www.bespokepost.com/ocl20 and use code OCL20 to grab your ""box of awesome"" and get 20% off your first box

Check out Ian’s charter, Sea Turtle Charters https://www.facebook.com/seaturtlecharters?mibextid=LQQJ4d

Ian’s YouTube https://youtube.com/@FishingWithFonu 

Get kelp chili crisp https://tinyurl.com/mr4c6dhy","{'default': {'url': 'https://i.ytimg.com/vi/FiSWZ80DuK4/default.jpg', 'width': 120, 'height': 90}, 'medium': {'url': 'https://i.ytimg.com/vi/FiSWZ80DuK4/mqdefault.jpg', 'width': 320, 'height': 180}, 'high': {'url': 'https://i.ytimg.com/vi/FiSWZ80DuK4/hqdefault.jpg', 'width': 480, 'height': 360}, 'standard': {'url': 'https://i.ytimg.com/vi/FiSWZ80DuK4/sddefault.jpg', 'width': 640, 'height': 480}, 'maxres': {'url': 'https://i.ytimg.com/vi/FiSWZ80DuK4/maxresdefault.jpg', 'width': 1280, 'height': 720}}",Outdoor Chef Life,"['Wahoo catch and cook', 'Catch and cook', 'Ono', 'Recipes', 'Smoked wahoo']",24,none,"{'title': 'MY FIRST WAHOO | All the Best Ways to Eat It', 'description': 'Thanks to Bespoke Post for sponsoring this video! Head to https://www.bespokepost.com/ocl20 and use code OCL20 to grab your ""box of awesome"" and get 20% off your first box\n\nCheck out Ian’s charter, Sea Turtle Charters https://www.facebook.com/seaturtlecharters?mibextid=LQQJ4d\n\nIan’s YouTube https://youtube.com/@FishingWithFonu \n\nGet kelp chili crisp https://tinyurl.com/mr4c6dhy'}",en,FiSWZ80DuK4
